HP,HP average
49,50.9460037
61,50.9474359
46,50.94673123
57,50.94759328
66,50.94973658
50,50.94960137
51,50.94960854
61,50.951039
60,50.95232674
59,50.95347183
44,50.95248257
69,50.95504979
66,50.95718959
50,50.95705347
76,50.96061425
81,50.96488485
62,50.96645345
47,50.96588971
49,50.96561035
50,50.96547315
60,50.96675664
59,50.96789773
67,50.97017469
51,50.97017893
38,50.96833736
27,50.9649347
19,50.96039744
47,50.95983537
70,50.96253725
67,50.96481271
65,50.9668038
63,50.96851064
61,50.96993334
49,50.969654
50,50.96951652
37,50.96753615
41,50.96612332
53,50.96641156
62,50.96797506
70,50.97067158
76,50.97421731
58,50.97521246
57,50.97606571
43,50.97493628
54,50.97536458
54,50.97579275
40,50.97423921
71,50.97707331
54,50.97750106
54,50.97792869
40,50.97637572
29,50.97326733
62,50.97482676
70,50.97751697
67,50.97978227
65,50.98176421
49,50.9814841
36,50.97936687
26,50.97583722
32,50.97315626
23,50.96920469
29,50.96610169
20,50.96172857
27,50.9583451
19,50.95383312
26,50.95031056
18,50.94565984
50,50.94552639
37,50.94355863
27,50.94018059
33,50.93764988
37,50.93568406
69,50.93823156
66,50.94035533
50,50.94022275
60,50.94149986
45,50.94066244
56,50.94137542
65,50.94335635
49,50.94308256
59,50.9442175
58,50.94521127
43,50.94409238
54,50.94452267
40,50.94298184
43,50.94186374
54,50.94229416
40,50.94075429
29,50.93766709
50,50.93753517
60,50.93880996
59,50.93994374
44,50.9389678
32,50.93630484
37,50.93434556
27,50.93098116
19,50.92649332
51,50.92650365
49,50.92623296
36,50.92413599
26,50.92063492
18,50.91601124
11,50.91040584
8,50.90438079
10,50.89863821
3,50.89191465
8,50.88589474
33,50.88338479
23,50.87947243
15,50.87443883
3,50.86772338
8,50.86171108
24,50.85794419
30,50.85501963
21,50.85083415
28,50.84763106
33,50.84512964
37,50.84318946
69,50.8457335
66,50.84785654
64,50.84969884
71,50.85252101
68,50.85492228
65,50.85690283
49,50.85664287
56,50.85736282
65,50.8593422
55,50.85992163
41,50.85854205
30,50.85562395
21,50.85144775
14,50.84629371
8,50.84030206
10,50.83459172
3,50.82790438
3,50.8212189
3,50.81453529
100,50.82140861
100,50.82828001
100,50.83514948
100,50.84201704
100,50.84888268
91,50.8544896
70,50.8571628
67,50.85941645
51,50.85943607
73,50.86252617
55,50.86310354
64,50.86493651
62,50.86648996
47,50.86595062
35,50.8637378
67,50.86598801
65,50.86795873
72,50.87090478
69,50.87343184
66,50.87554007
64,50.87736901
48,50.87696809
35,50.8747562
39,50.8731021
63,50.87479109
47,50.8742515
58,50.87524366
57,50.87609634
66,50.87820156
64,50.88002784
71,50.88282772
68,50.88520941
51,50.88522538
73,50.88830157
69,50.89082058
52,50.89097483
39,50.88932147
70,50.89197831
53,50.89227134
39,50.89061849
70,50.89327404
53,50.89356676
39,50.89191442
42,50.89067926
45,50.88986111
33,50.88737675
23,50.88350458
15,50.87852284
8,50.87257079
10,50.86689799
3,50.86025534
3,50.85361454
8,50.84766926
10,50.84200305
3,50.83536755
8,50.82942726
45,50.82861897
33,50.82614723
65,50.828112
49,50.82785863
50,50.8277439
60,50.82901483
59,50.83014686
58,50.83114005
57,50.83199446
57,50.83284864
66,50.83494877
64,50.83677142
62,50.83831672
61,50.83972318
60,50.84099087
59,50.84211983
67,50.84435529
51,50.84437682
44,50.84343015
55,50.84400498
64,50.84582412
71,50.84861054
68,50.85098148
65,50.85293711
49,50.85268104
71,50.85546497
54,50.85589942
40,50.85439978
71,50.85718232
54,50.85761635
54,50.85805026
40,50.85655115
43,50.85546659
31,50.85272602
22,50.84874413
54,50.84917897
40,50.84768212
29,50.84466823
62,50.8462069
47,50.84567646
58,50.84666299
57,50.84751137
57,50.84835953
43,50.84727774
31,50.84454245
52,50.84470167
75,50.84802976
57,50.84887726
66,50.85096419
50,50.85084699
60,50.85210686
59,50.85322869
44,50.85228524
32,50.8496903
23,50.84585742
29,50.84285125
51,50.84287287
38,50.84110607
27,50.83782669
19,50.83344794
35,50.83127063
55,50.83184381
41,50.83049216
44,50.82955326
32,50.82696537
65,50.82891301
49,50.82866172
74,50.83184503
70,50.83447802
53,50.83477544
62,50.83630871
47,50.83578196
49,50.83552993
36,50.83349348
26,50.83008509
57,50.8309318
66,50.83301317
64,50.83481959
71,50.83758573
54,50.83801948
63,50.83968733
61,50.84108049
46,50.84041678
48,50.84002742
49,50.83977522
36,50.83774154
26,50.83433817
41,50.83299082
30,50.83013699
63,50.83180386
70,50.83442892
53,50.83472546
39,50.83310515
70,50.83572895
67,50.83794142
65,50.83987957
49,50.83962781
59,50.84074429
58,50.84172367
54,50.84215566
40,50.84067287
29,50.83768631
55,50.8382554
55,50.83882433
64,50.84062329
51,50.84064507
52,50.8408035
39,50.83918568
70,50.84180328
53,50.84209807
39,50.84048074
28,50.83736174
19,50.83301475
42,50.83180887
31,50.82910183
22,50.82516719
15,50.82027838
8,50.8144358
10,50.80886767
8,50.80302824
10,50.79746318
8,50.79162689
10,50.7860649
8,50.78023177
10,50.77467285
8,50.76884285
10,50.763287
8,50.75746014
24,50.75381471
30,50.7509876
21,50.74693544
44,50.74601661
62,50.74754902
61,50.74894486
46,50.74829839
74,50.75146318
56,50.75217746
56,50.75289155
56,50.75360544
56,50.75431914
56,50.75503264
42,50.75384197
31,50.75115583
22,50.74724677
15,50.74238717
3,50.73589778
3,50.72941017
8,50.72360375
49,50.72336957
50,50.72327129
51,50.72330888
38,50.72158088
58,50.72256926
66,50.72464358
73,50.72766766
69,50.73014796
52,50.7303203
62,50.73184964
61,50.73324288
46,50.73260073
69,50.73507868
66,50.73714906
50,50.73704909
37,50.73518644
27,50.73196855
19,50.72766707
26,50.72431553
18,50.71988074
11,50.71449864
8,50.70871156
24,50.70509347
41,50.70377895
44,50.70287107
32,50.70033852
23,50.69658814
54,50.69703533
40,50.69558744
29,50.69265124
62,50.69418133
47,50.6936815
35,50.69155844
25,50.68808332
31,50.68542061
22,50.68154158
15,50.67671714
8,50.67094768
10,50.66545012
8,50.65968374
24,50.65608108
16,50.65139846
33,50.64901378
62,50.65054708
47,50.65005402
35,50.64794058
25,50.64447745
47,50.64398542
58,50.6449784
57,50.64583615
43,50.64480432
31,50.64215356
64,50.64395575
48,50.64359908
35,50.64148907
41,50.64018881
44,50.63929342
32,50.63678037
53,50.63709895
39,50.63553039
28,50.63247978
33,50.63010376
23,50.62638103
15,50.62158157
8,50.61584052
41,50.61454545
30,50.61176946
27,50.60859028
33,50.60621971
58,50.60721497
66,50.60928668
50,50.60920468
51,50.60925727
38,50.60756088
69,50.61003497
66,50.61210491
64,50.61390533
62,50.61543633
70,50.61804248
53,50.61836268
57,50.61922043
66,50.62128746
50,50.62120398
72,50.62407631
69,50.62654487
52,50.62672935
62,50.62825678
61,50.62964952
60,50.63090763
59,50.63203115
67,50.63422819
65,50.63615622
63,50.63781535
47,50.63732725
35,50.63522941
25,50.63179074
56,50.63251073
56,50.63323052
65,50.63515688
72,50.63802118
69,50.64048257
75,50.64374749
57,50.6445993
66,50.64665684
64,50.64844587
62,50.64996651
61,50.6513528
60,50.65260479
59,50.65372255
58,50.65470612
43,50.65368139
57,50.65453085
66,50.65658458
73,50.65957447
69,50.66202836
58,50.66301003
57,50.66385768
66,50.66590879
64,50.6676919
48,50.66733521
58,50.66831551
43,50.66729047
54,50.6677359
54,50.66818121
40,50.66675575
59,50.66786907
67,50.67005076
65,50.67196474
49,50.67174145
71,50.67445587
54,50.67489987
54,50.67534375
63,50.67698879
47,50.67649806
49,50.67627435
59,50.67738492
58,50.67836179
43,50.6773376
69,50.67978128
75,50.6830244
71,50.68573333
54,50.68617518
63,50.68781658
61,50.68919099
60,50.69043177
59,50.69153897
67,50.6937117
65,50.69561742
63,50.69725626
61,50.69862831
60,50.69986684
59,50.70097191
67,50.70314164
65,50.70504459
72,50.70787863
55,50.70844977
55,50.70902076
41,50.70772915
30,50.70497473
51,50.70501396
61,50.70638298
69,50.70881532
66,50.71084818
73,50.71381098
78,50.71743753
73,50.72039867
69,50.72282753
52,50.72299721
39,50.72143996
28,50.7184221
49,50.71819389
59,50.71929359
67,50.72145512
65,50.72335059
72,50.72617467
69,50.72859987
52,50.72876858
39,50.72721242
42,50.72605466
61,50.72741743
60,50.72864721
45,50.72788755
47,50.72739326
35,50.72530823
67,50.72746554
51,50.72750166
61,50.72886297
46,50.72823639
34,50.72602014
63,50.72764605
47,50.72715232
49,50.72692359
50,50.72682733
37,50.72500993
57,50.72584061
57,50.72667108
43,50.72564849
31,50.72303824
22,50.71923789
46,50.71861357
48,50.71825397
58,50.71921703
43,50.71819624
31,50.71558905
52,50.71575886
69,50.71817581
52,50.71834523
62,50.71983613
61,50.7211945
69,50.72360946
52,50.72377807
62,50.72526747
61,50.72662441
60,50.72784894
45,50.72709269
33,50.72475248
23,50.72109293
15,50.71637851
8,50.71074162
10,50.7053701
3,50.69907652
8,50.69344414
45,50.69269322
33,50.69036002
65,50.69224684
63,50.69386948
47,50.69338255
70,50.69592724
67,50.69807591
51,50.69811569
61,50.69947299
60,50.7006982
45,50.69994731
71,50.70262083
54,50.70305504
63,50.70467413
61,50.70602949
46,50.70541003
74,50.70847591
70,50.71101461
53,50.71131579
62,50.71280095
61,50.71415417
60,50.71537551
59,50.71646502
58,50.71742275
43,50.7164081
31,50.71381622
36,50.71188223
26,50.70863451
48,50.70827858
58,50.70923663
66,50.7112454
64,50.71299094
71,50.71565537
68,50.71792515
65,50.71980042
72,50.7225942
55,50.72315568
41,50.72187951
30,50.7191601
52,50.71932817
53,50.71962739
39,50.71808999
70,50.7206191
53,50.72091803
39,50.71938106
70,50.72190901
76,50.72522286
72,50.72801153
58,50.72896461
43,50.72795178
54,50.7283805
54,50.72880912
40,50.72740372
29,50.72455796
54,50.7249869
54,50.72541574
54,50.72584446
40,50.72444037
71,50.72709424
68,50.7293548
65,50.73122219
63,50.73282742
70,50.73534799
53,50.73564421
39,50.73410934
37,50.73231333
69,50.73470188
75,50.73787423
71,50.74052288
68,50.74277872
65,50.74464192
63,50.7462433
47,50.74575385
49,50.7455258
50,50.74542842
51,50.74546167
52,50.74562549
62,50.74709492
47,50.74660574
58,50.74755254
43,50.74654137
45,50.74579147
47,50.74530271
35,50.74324853
25,50.73989043
31,50.73731577
25,50.73395931
17,50.72956057
25,50.726206
51,50.72624169
61,50.72758081
69,50.72996221
75,50.73312484
57,50.73394137
66,50.73593017
64,50.73765794
62,50.73912477
70,50.74163303
67,50.74375
51,50.74378336
38,50.74212445
27,50.73903423
33,50.73672566
23,50.73311646
15,50.72846734
3,50.72225836
3,50.71605099
8,50.71049551
49,50.71027308
50,50.71018073
78,50.71372855
73,50.7166255
78,50.72017156
59,50.72124756
44,50.72037422
32,50.71794206
49,50.71771889
36,50.71580725
26,50.7125974
18,50.70834956
14,50.70358348
8,50.69803972
10,50.69275701
3,50.68656716
8,50.68102777
10,50.67574932
8,50.67021277
38,50.6685692
69,50.67094682
52,50.67111918
59,50.67219917
44,50.67133411
46,50.67072855
57,50.67154893
43,50.67055469
31,50.6680057
36,50.66610521
26,50.6629097
18,50.65867876
11,50.65354229
8,50.64801865
40,50.64663991
59,50.64772139
67,50.64983819
65,50.65169557
72,50.65445839
69,50.6568323
66,50.65881744
64,50.66054334
62,50.66201009
70,50.66451112
67,50.66662356
65,50.66847686
72,50.67123465
69,50.67360393
52,50.67377537
39,50.67226674
28,50.66933712
19,50.66524548
47,50.66477199
49,50.66455696
36,50.66266305
68,50.66490186
74,50.66791478
79,50.67157242
60,50.67277656
45,50.6720444
33,50.66976384
32,50.66735484
65,50.66920397
63,50.67079463
56,50.67148201
42,50.67036368
45,50.6696325
56,50.67031975
65,50.67216707
63,50.67375612
47,50.67328264
35,50.67126289
67,50.67336683
65,50.67521257
63,50.67680021
61,50.67812983
60,50.67933033
45,50.67859902
56,50.67928415
56,50.6799691
42,50.67885185
45,50.67812098
55,50.67867713
64,50.68039115
62,50.68184742
47,50.68137381
35,50.67935691
39,50.67785494
28,50.67493892
19,50.67086655
12,50.66589536
8,50.66041131
10,50.65518571
8,50.64970445
24,50.64628035
39,50.64478417
28,50.6418754
19,50.63781146
35,50.63580326
60,50.63700565
59,50.63807934
44,50.63722721
46,50.63663201
34,50.63449692
66,50.63646863
50,50.63638696
60,50.6375882
68,50.63981529
65,50.64165705
49,50.64144652
36,50.63956918
26,50.63641026
32,50.63402128
23,50.63047936
15,50.62591311
3,50.61981035
8,50.61434978
24,50.6109403
16,50.60650698
24,50.60309939
30,50.60046101
21,50.59667093
14,50.59198566
8,50.58653354
24,50.58313068
16,50.57870489
10,50.57351248
8,50.56806551
10,50.56287578
3,50.55679202
8,50.55134928
49,50.5511509
36,50.54929037
26,50.54615188
32,50.54378116
23,50.54026074
29,50.53750799
45,50.53680041
74,50.53979813
70,50.54228411
67,50.54438626
69,50.5467433
66,50.54871664
50,50.54864658
37,50.54691689
69,50.5492724
66,50.55124442
73,50.55410924
69,50.55646293
66,50.55843327
64,50.56014798
62,50.56160714
70,50.56408621
53,50.56439684
39,50.56292235
42,50.5618307
31,50.55933716
22,50.55569717
38,50.55409711
27,50.55109582
54,50.55153523
40,50.55019108
29,50.54744619
55,50.54801325
64,50.54972622
71,50.55233002
54,50.55276894
54,50.55320774
54,50.55364643
40,50.55230339
29,50.54956101
20,50.5456743
43,50.54471441
45,50.54400916
33,50.54177795
58,50.54272635
57,50.54354736
66,50.54551233
50,50.54544299
60,50.54664464
59,50.5477189
58,50.54866582
43,50.54770677
31,50.54522358
57,50.54604344
43,50.54508509
31,50.54260317
57,50.54342306
66,50.5453853
73,50.54823559
69,50.55057748
66,50.55253807
66,50.55449816
50,50.55442781
37,50.55270836
27,50.54972095
19,50.54571972
12,50.54083185
8,50.53543806
24,50.53207404
16,50.52769679
45,50.5269962
56,50.52768977
56,50.52838317
65,50.53021665
49,50.5300228
36,50.52818239
68,50.53039514
65,50.53222743
63,50.53380603
70,50.53627041
53,50.53658228
61,50.53790659
46,50.53733232
57,50.53815007
43,50.53719636
31,50.53472486
22,50.53111561
29,50.52839256
62,50.5298432
70,50.53230497
67,50.53438685
65,50.5362154
49,50.53602123
39,50.53456338
28,50.53171595
33,50.52950095
23,50.52602324
50,50.5259568
51,50.52601667
41,50.52481374
30,50.52222222
56,50.52291377
56,50.52360515
56,50.52429635
56,50.52498738
42,50.52391167
31,50.5214484
57,50.52226567
57,50.52308274
43,50.52213394
45,50.52143758
68,50.52364141
51,50.52370146
38,50.52212278
57,50.52293925
43,50.52199118
37,50.5202873
33,50.51807988
37,50.51637692
69,50.51870513
66,50.52065491
64,50.52235235
71,50.52493075
68,50.52713081
65,50.52895267
63,50.53052234
70,50.53297256
67,50.53504467
65,50.53686462
63,50.53843251
61,50.53974843
60,50.54093825
59,50.54200201
67,50.54407142
51,50.54412874
61,50.54544312
60,50.54663147
59,50.54769385
67,50.54976125
74,50.55270763
70,50.55515075
76,50.55834694
81,50.56217031
76,50.56536481
69,50.56767956
58,50.56861268
57,50.56942004
57,50.57022719
43,50.56927711
31,50.56682143
64,50.5685069
62,50.56994104
70,50.57237832
67,50.57443873
51,50.5744921
52,50.57467085
62,50.57610331
61,50.57741005
46,50.5768363
34,50.57475874
24,50.57142857
55,50.57198346
41,50.57078426
44,50.56996117
32,50.56763527
23,50.56418284
15,50.55972953
3,50.55377488
3,50.54782173
3,50.54187007
100,50.54806008
91,50.55312226
70,50.55555556
67,50.55761291
57,50.55841881
66,50.56035022
50,50.56028014
62,50.56171064
61,50.56301575
60,50.56419552
68,50.566375
51,50.5664292
61,50.56773307
46,50.56716231
57,50.56796602
66,50.56989382
73,50.57269548
55,50.57324841
55,50.5738012
55,50.57435385
55,50.57490637
55,50.57545874
41,50.5742636
44,50.57344315
32,50.57112553
53,50.57142857
53,50.57173154
53,50.57203443
53,50.57233724
39,50.57089413
42,50.56982544
31,50.56738561
22,50.56382448
15,50.55939175
8,50.55408774
33,50.55190031
23,50.54846748
15,50.54403887
8,50.53873941
49,50.53854776
36,50.53673724
26,50.53368198
21,50.53000498
14,50.52545749
8,50.5201643
10,50.51512134
3,50.50920856
8,50.50391937
40,50.50261259
29,50.4999378
43,50.49900498
31,50.49658003
36,50.49477742
26,50.49173194
18,50.48769269
11,50.48278434
3,50.47688292
8,50.47160432
10,50.46657555
3,50.46067835
3,50.45478261
3,50.44888834
100,50.45504223
77,50.45833851
68,50.46051651
65,50.46232154
63,50.46387786
70,50.46630259
67,50.46835443
65,50.47015759
63,50.47171216
61,50.47301824
69,50.4753163
52,50.4755054
39,50.47408234
70,50.47650341
76,50.47966774
72,50.48233544
69,50.48463064
66,50.48655348
50,50.48649318
37,50.4848222
69,50.48711596
66,50.48903753
64,50.49071092
48,50.49040248
35,50.4884844
25,50.48532871
17,50.48118346
11,50.47629657
8,50.4710396
10,50.46603143
3,50.46015838
8,50.45490536
24,50.45163286
30,50.44910328
35,50.44719268
25,50.444046
31,50.44164194
22,50.43812585
43,50.43720643
37,50.43554567
27,50.43264953
19,50.4287656
47,50.42834198
49,50.42816553
47,50.42774209
41,50.42657774
65,50.42837738
55,50.42894184
41,50.42777778
44,50.42698432
46,50.42643792
34,50.42441071
38,50.42287759
69,50.42516965
66,50.42709104
64,50.42876526
71,50.43130242
77,50.43457886
59,50.43563502
58,50.43656762
57,50.43737673
57,50.43818563
66,50.44010352
64,50.44177449
71,50.44430754
68,50.44647037
51,50.44653856
38,50.44500554
69,50.44729064
66,50.44920576
64,50.45087417
62,50.45229595
61,50.45359429
46,50.45304615
34,50.45102141
66,50.45293466
73,50.45570866
69,50.45798991
52,50.45817958
53,50.45849219
79,50.46200197
74,50.4648961
70,50.46729776
76,50.47043639
72,50.4730826
69,50.47535947
52,50.47554682
39,50.47413687
63,50.47567568
70,50.47807395
67,50.48010317
65,50.48188628
63,50.48342338
61,50.48471455
60,50.48588264
45,50.48520928
68,50.48735886
65,50.48913977
49,50.48895706
76,50.49208686
72,50.49472522
69,50.49699497
66,50.49889625
73,50.50165543
69,50.50392349
66,50.50582322
64,50.50747732
71,50.50998897
77,50.51323529
73,50.51599069
69,50.51825533
75,50.52125444
71,50.52376286
68,50.52590325
65,50.52767573
63,50.52920289
70,50.53158668
67,50.53360264
65,50.53537332
63,50.53689879
47,50.53646598
51,50.5365227
61,50.53780279
60,50.53896024
68,50.54109589
65,50.54286413
49,50.54267547
59,50.5437095
44,50.54290954
55,50.54345435
41,50.54228795
44,50.54148845
55,50.54203324
55,50.54257789
55,50.5431224
64,50.54476609
48,50.5444553
35,50.54255709
67,50.54456654
51,50.54462215
52,50.5447998
39,50.5433907
68,50.54552111
65,50.54728493
72,50.54990239
55,50.55044528
55,50.55098805
64,50.55262837
48,50.55231707
65,50.55407877
63,50.5555962
61,50.55686944
46,50.55631399
57,50.55709933
43,50.55617841
31,50.55379554
64,50.55543372
48,50.55512243
49,50.55493301
36,50.55316039
26,50.55017048
32,50.54791185
61,50.54918432
60,50.55033475
68,50.55245862
65,50.55421687
49,50.55402774
36,50.55225697
68,50.55437956
51,50.55443377
38,50.55290684
27,50.55004256
33,50.54790856
65,50.54966565
72,50.55227328
78,50.55560958
73,50.55833738
55,50.55887714
41,50.55771567
53,50.55801239
62,50.55940233
47,50.55897
35,50.5570804
39,50.55567699
28,50.55293832
19,50.54910768
26,50.5461277
57,50.54691103
43,50.54599515
56,50.54665696
42,50.54562
54,50.54603906
63,50.54754973
47,50.54711947
58,50.54802328
43,50.54710804
31,50.54473812
36,50.54297491
61,50.54424242
69,50.54647921
66,50.54835191
64,50.54998182
62,50.55136903
61,50.55263477
60,50.55377907
68,50.55589197
51,50.55594575
61,50.55721032
60,50.55835351
59,50.55937538
58,50.56027596
57,50.56105531
66,50.56292352
64,50.5645493
48,50.56423905
35,50.56235636
60,50.56349782
59,50.56451808
58,50.56541717
43,50.56450248
31,50.56213733
22,50.55868488
54,50.5591008
54,50.55951662
40,50.5582407
43,50.55732753
31,50.55496497
36,50.55320691
26,50.55024155
41,50.54908827
30,50.5466071
57,50.54738621
43,50.54647513
31,50.54411587
25,50.54103307
31,50.53867503
22,50.53523166
29,50.53263361
62,50.53401689
61,50.53527922
60,50.53642065
59,50.53744122
58,50.53834097
66,50.54020494
50,50.54013983
37,50.53850789
69,50.54073271
66,50.54259549
64,50.54421687
48,50.54391037
70,50.54625391
53,50.54654944
39,50.54515896
70,50.54750151
76,50.55056586
72,50.55314795
55,50.5536832
64,50.55530148
62,50.5566787
61,50.55793527
69,50.56015399
66,50.56201131
50,50.56194371
72,50.56452195
58,50.56541607
57,50.56618973
43,50.56528012
54,50.56569299
54,50.56610577
63,50.56760005
61,50.56885364
60,50.56998678
45,50.56931764
58,50.57021021
66,50.57206342
73,50.57475682
78,50.57804995
73,50.58074199
78,50.58403361
73,50.58672428
69,50.58893423
52,50.58910356
67,50.59107271
51,50.59112178
52,50.59129079
62,50.59265923
61,50.59390741
69,50.59611464
66,50.59796163
50,50.59788994
51,50.59793814
61,50.59918495
60,50.6003116
45,50.5996405
47,50.5992092
58,50.60009584
43,50.59918543
31,50.59683794
22,50.59341317
33,50.59130643
37,50.58967912
69,50.59188316
66,50.59372756
64,50.59533214
62,50.59669698
61,50.59794185
60,50.59906676
59,50.60007178
67,50.60203349
65,50.60375553
49,50.60356374
50,50.60349157
60,50.60461502
45,50.60394501
68,50.60602438
51,50.60607147
68,50.6081501
74,50.61094515
70,50.61326165
67,50.61521921
65,50.61693741
49,50.6167443
50,50.61667065
60,50.61779104
45,50.61712034
33,50.61501731
65,50.6167343
72,50.61928631
69,50.62147971
66,50.62331464
64,50.62491052
48,50.6245974
35,50.62273378
55,50.62325581
41,50.62210828
53,50.6223918
78,50.6256557
73,50.6283228
55,50.62884386
55,50.6293648
64,50.63095806
71,50.63338496
68,50.6354539
65,50.63716498
63,50.63863745
47,50.63820412
58,50.63908073
43,50.63817121
31,50.63583333
52,50.63599571
53,50.63627708
53,50.63655837
53,50.6368396
62,50.63819155
47,50.63775874
71,50.6401808
54,50.6405804
40,50.63931502
29,50.63674197
62,50.63809297
47,50.63766049
49,50.63746583
36,50.63572617
68,50.63778966
65,50.6394962
72,50.64203398
55,50.64255167
64,50.64413826
62,50.64548694
61,50.64671654
46,50.64616481
57,50.64691915
66,50.64874169
70,50.65103858
67,50.65297887
65,50.65468138
63,50.65614618
61,50.65737335
46,50.65682088
57,50.65757324
66,50.65939279
64,50.66097474
48,50.66065924
35,50.65880261
41,50.65765766
44,50.65686856
32,50.6546575
37,50.65303946
65,50.65473934
49,50.6545433
54,50.65493959
54,50.65533578
63,50.65679773
61,50.6580225
46,50.65747099
34,50.65549899
24,50.65234375
16,50.6482424
10,50.64343195
3,50.63779434
3,50.63215807
3,50.62652313
100,50.63236338
100,50.63820225
77,50.64131977
59,50.64230815
44,50.64152282
46,50.64097411
34,50.63900709
24,50.63585865
16,50.63176554
24,50.62861869
16,50.62452741
10,50.61972829
3,50.61410347
3,50.60847998
3,50.60285782
100,50.60869052
77,50.61180638
73,50.6144493
55,50.61496695
55,50.61548448
41,50.61434978
30,50.6119174
63,50.61337895
61,50.61460422
46,50.61405992
48,50.61375162
35,50.61191038
60,50.61301733
45,50.61235558
56,50.61299069
42,50.61197548
31,50.60966411
22,50.60629272
45,50.60563214
33,50.60355796
65,50.60525386
63,50.60671378
61,50.60793782
46,50.6073952
34,50.60543977
58,50.60631034
43,50.60541495
45,50.60475518
33,50.6026833
65,50.6043775
49,50.60418873
36,50.60247059
40,50.60122339
60,50.60232886
45,50.60167
33,50.59960019
37,50.59800118
27,50.5952269
19,50.59151287
51,50.59156088
61,50.59278411
46,50.59224442
57,50.5929973
57,50.59375
43,50.59285798
45,50.59220108
33,50.59013506
23,50.58689526
15,50.58271692
8,50.57771777
33,50.57565442
23,50.57241784
38,50.57094238
62,50.5722835
61,50.57350698
46,50.57297044
69,50.57513196
66,50.57694112
50,50.57687346
60,50.57797842
45,50.57732442
73,50.57995311
69,50.5821123
75,50.58497421
60,50.58607758
45,50.58542301
56,50.58605741
65,50.58774602
49,50.58756003
36,50.58585149
26,50.58297224
32,50.58079625
39,50.57944035
70,50.58171388
67,50.58363573
65,50.58532303
63,50.58677589
58,50.58764334
57,50.58839359
57,50.58914366
66,50.59094631
64,50.59251462
71,50.59490118
68,50.59693639
74,50.59967263
79,50.60299275
100,50.6087668
79,50.61208509
60,50.61318219
59,50.61416219
47,50.61373992
49,50.6135514
50,50.61347973
72,50.61597758
55,50.61648955
64,50.61805231
62,50.6193812
47,50.61895867
35,50.61713552
67,50.61904762
51,50.61909208
38,50.6176196
69,50.61976432
66,50.62155856
64,50.62311909
48,50.62281316
35,50.62099125
55,50.62150187
64,50.62306168
71,50.62543716
77,50.62851148
73,50.63111888
55,50.63162802
41,50.63050571
44,50.62973319
32,50.62756291
65,50.62923704
63,50.63067785
70,50.6329335
53,50.63320913
39,50.6318547
42,50.63084983
31,50.62856478
36,50.6268622
26,50.62399628
48,50.62369095
58,50.62454916
43,50.62366217
71,50.62603234
54,50.62642475
40,50.62518898
29,50.62267442
62,50.62399721
61,50.62520344
60,50.62629315
45,50.62563924
56,50.6262638
42,50.62526145
31,50.62298129
22,50.61965613
15,50.61551864
8,50.61056911
24,50.60747881
16,50.60346029
10,50.59874608
3,50.59322034
8,50.58827626
24,50.58519034
19,50.58152489
12,50.57704804
3,50.57152802
3,50.56600928
3,50.56049182
100,50.56622593
100,50.57195872
91,50.57664657
100,50.58237681
77,50.58543937
59,50.58641474
58,50.58727399
66,50.58906015
50,50.58899189
60,50.59008226
45,50.58943466
33,50.5873972
37,50.58582349
27,50.58309207
54,50.58348773
40,50.58226236
71,50.58462607
68,50.58664197
51,50.58668981
79,50.58997801
74,50.59268688
70,50.59493232
76,50.59787136
58,50.59872759
43,50.59784872
54,50.59824216
63,50.59967623
47,50.59926003
49,50.59907514
59,50.60004624
67,50.60194175
65,50.60360569
49,50.60342038
50,50.60335066
37,50.60177911
27,50.59905279
19,50.5954031
47,50.59498787
58,50.59584296
66,50.59762152
64,50.59916878
48,50.59886875
58,50.59972299
66,50.60150029
50,50.60143088
67,50.60332295
65,50.60498385
63,50.60641366
47,50.60599769
49,50.60581248
36,50.60412823
61,50.60532688
69,50.60744754
66,50.6092219
50,50.60915168
67,50.61104068
62,50.61235308
70,50.61458693
67,50.61647465
65,50.61813155
72,50.62059433
69,50.62271104
66,50.62448181
73,50.62705815
69,50.62917338
66,50.63094279
64,50.63248158
62,50.63378985
61,50.63498274
60,50.63606029
59,50.63702255
44,50.63625906
46,50.63572579
69,50.63783784
66,50.63960442
64,50.64114062
48,50.64083697
58,50.64168295
57,50.64241379
43,50.64153546
31,50.63927833
64,50.64081351
48,50.64051011
35,50.63871338
61,50.63990351
46,50.63937062
48,50.63906752
70,50.64129062
67,50.64316877
51,50.64320973
52,50.64336547
39,50.64202915
28,50.6394308
19,50.63580034
12,50.6313676
8,50.626477
24,50.6234228
16,50.61945177
24,50.61639908
30,50.61403509
21,50.61063976
28,50.60804769
19,50.60442458
26,50.60160458
57,50.60233784
57,50.60307093
57,50.60380385
43,50.60293275
45,50.60229095
33,50.60027488
37,50.59871736
41,50.59761823
30,50.5952599
43,50.59439038
45,50.59375
56,50.59436878
42,50.59338521
45,50.59274517
47,50.5923341
44,50.59157991
32,50.58945321
23,50.58629761
15,50.58222781
8,50.57735849
10,50.57271896
8,50.56785183
24,50.56481481
51,50.56486456
38,50.56342857
67,50.56530682
51,50.56535649
61,50.56654861
46,50.56602696
48,50.56573387
65,50.56738237
49,50.56720338
50,50.56713862
60,50.56821555
59,50.56917808
58,50.57002625
66,50.57178726
64,50.57331964
48,50.57302602
35,50.57124929
67,50.57312343
65,50.57476902
72,50.57721259
